codigo,nombre,nivel,padre,elemento,tipo
757,Recuperación de deterioro de cuentas de activos inmovilizados,3,75,7,INGRESOS_NATURALEZA
7571,Recuperación de deterioro de propiedades de inversión,4,757,7,INGRESOS_NATURALEZA
7572,"Recuperación de deterioro de propiedad, planta y equipo",4,757,7,INGRESOS_NATURALEZA
7573,Recuperación de deterioro de intangibles,4,757,7,INGRESOS_NATURALEZA
7574,Recuperación de deterioro de activos biológicos,4,757,7,INGRESOS_NATURALEZA
759,Otros ingresos de gestión,3,75,7,INGRESOS_NATURALEZA
7591,Subsidios gubernamentales,4,759,7,INGRESOS_NATURALEZA
7592,Reclamos al seguro,4,759,7,INGRESOS_NATURALEZA
7593,Donaciones,4,759,7,INGRESOS_NATURALEZA
7594,Devoluciones tributarias,4,759,7,INGRESOS_NATURALEZA
7599,Otros ingresos de gestión,4,759,7,INGRESOS_NATURALEZA
76,GANANCIA POR MEDICIÓN DE ACTIVOS NO FINANCIEROS AL VALOR RAZONABLE,2,7,7,INGRESOS_NATURALEZA
761,Activo realizable,3,76,7,INGRESOS_NATURALEZA
7611,Mercaderías,4,761,7,INGRESOS_NATURALEZA
7612,Productos terminados,4,761,7,INGRESOS_NATURALEZA
7613,Activos no corrientes mantenidos para la venta,4,761,7,INGRESOS_NATURALEZA
76131,Propiedades de inversión,5,7613,7,INGRESOS_NATURALEZA
76132,"Propiedad, planta y equipo",5,7613,7,INGRESOS_NATURALEZA
76133,Intangibles,5,7613,7,INGRESOS_NATURALEZA
76134,Activos biológicos,5,7613,7,INGRESOS_NATURALEZA
762,Activo inmovilizado,3,76,7,INGRESOS_NATURALEZA
7621,Propiedades de inversión,4,762,7,INGRESOS_NATURALEZA
7622,Activos biológicos,4,762,7,INGRESOS_NATURALEZA
77,INGRESOS FINANCIEROS,2,7,7,INGRESOS_NATURALEZA
771,Ganancia por instrumento financiero derivado,3,77,7,INGRESOS_NATURALEZA
772,Rendimientos ganados,3,77,7,INGRESOS_NATURALEZA
7721,Depósitos en instituciones financieras,4,772,7,INGRESOS_NATURALEZA
7722,Cuentas por cobrar comerciales,4,772,7,INGRESOS_NATURALEZA
7723,Préstamos otorgados,4,772,7,INGRESOS_NATURALEZA
7724,Inversiones a ser mantenidas hasta el vencimiento,4,772,7,INGRESOS_NATURALEZA
7725,Instrumentos financieros representativos de derecho patrimonial,4,772,7,INGRESOS_NATURALEZA
773,Dividendos,3,77,7,INGRESOS_NATURALEZA
774,Ingresos en operaciones de factoraje (factoring),3,77,7,INGRESOS_NATURALEZA
775,Descuentos obtenidos por pronto pago,3,77,7,INGRESOS_NATURALEZA
776,Diferencia en cambio,3,77,7,INGRESOS_NATURALEZA
777,Ganancia por medición de activos y pasivos financieros al valor razonable,3,77,7,INGRESOS_NATURALEZA
7771,Inversiones mantenidas para negociación,4,777,7,INGRESOS_NATURALEZA
7772,Otras inversiones,4,777,7,INGRESOS_NATURALEZA
7773,Otras,4,777,7,INGRESOS_NATURALEZA
778,Participación en resultados de entidades relacionadas,3,77,7,INGRESOS_NATURALEZA
7781,Participación en los resultados de subsidiarias y asociadas bajo el método,4,778,7,INGRESOS_NATURALEZA
7782,Ingresos por participaciones en negocios conjuntos,4,778,7,INGRESOS_NATURALEZA
779,Otros ingresos financieros,3,77,7,INGRESOS_NATURALEZA
7792,Ingresos financieros en medición a valor descontado,4,779,7,INGRESOS_NATURALEZA
78,CARGAS CUBIERTAS POR PROVISIONES,2,7,7,INGRESOS_NATURALEZA
781,Cargas cubiertas por provisiones,3,78,7,INGRESOS_NATURALEZA
79,CARGAS IMPUTABLES A CUENTAS DE COSTOS Y GASTOS,2,7,7,INGRESOS_NATURALEZA
791,Cargas imputables a cuentas de costos y gastos,3,79,7,INGRESOS_NATURALEZA
792,Gastos financieros imputables a cuentas de inventarios,3,79,7,INGRESOS_NATURALEZA
8,SALDOS INTERMEDIARIOS DE GESTIÓN Y DETERMINACIÓN DEL,1,,8,SALDOS_INTERMEDIARIOS
80,MARGEN COMERCIAL,2,8,8,SALDOS_INTERMEDIARIOS
801,M argen comercial,3,80,8,SALDOS_INTERMEDIARIOS
81,PRODUCCIÓN DEL EJERCICIO,2,8,8,SALDOS_INTERMEDIARIOS
811,Producción de bienes,3,81,8,SALDOS_INTERMEDIARIOS
812,Producción de servicios,3,81,8,SALDOS_INTERMEDIARIOS
813,P roducción de activo inmovilizado,3,81,8,SALDOS_INTERMEDIARIOS
82,VALOR AGREGADO,2,8,8,SALDOS_INTERMEDIARIOS
821,V alor agregado,3,82,8,SALDOS_INTERMEDIARIOS
83,EXCEDENTE BRUTO (INSUFICIENCIA BRUTA) DE EXPLOTACIÓN,2,8,8,SALDOS_INTERMEDIARIOS
831,Excedente bruto (insuficiencia bruta) de explotación,3,83,8,SALDOS_INTERMEDIARIOS
84,RESULTADO DE EXPLOTACIÓN,2,8,8,SALDOS_INTERMEDIARIOS
841,Resultado de explotación,3,84,8,SALDOS_INTERMEDIARIOS
85,RESULTADO ANTES DE IMPUESTO A LAS GANANCIAS,2,8,8,SALDOS_INTERMEDIARIOS
851,Resultado antes del impuesto a las ganancias,3,85,8,SALDOS_INTERMEDIARIOS
88,IMPUESTO A LAS GANANCIAS,2,8,8,SALDOS_INTERMEDIARIOS
881,Impuesto a las ganancias  Corriente,3,88,8,SALDOS_INTERMEDIARIOS
882,Impuesto a las ganancias  Diferido,3,88,8,SALDOS_INTERMEDIARIOS
89,DETERMINACIÓN DEL RESULTADO DEL EJERCICIO,2,8,8,SALDOS_INTERMEDIARIOS
891,Utilidad,3,89,8,SALDOS_INTERMEDIARIOS
892,Pérdida,3,89,8,SALDOS_INTERMEDIARIOS
